loc_type,target_type,mean_qs
county,wk ahead inc case,53.30403966261106
national,wk ahead cum death,2021.7225013424165
national,wk ahead inc case,130254.43594950625
national,wk ahead inc death,840.8253251177119
state,wk ahead cum death,84.40978388425059
state,wk ahead inc case,2812.1144528768045
state,wk ahead inc death,23.561841031571113
