loc_type,target_type,mean_qs
county,wk ahead inc case,54.92288644580107
national,wk ahead cum death,2106.5738542801932
national,wk ahead inc case,136396.39150228395
national,wk ahead inc death,902.6451865405261
state,wk ahead cum death,94.58522672653555
state,wk ahead inc case,2918.709478434587
state,wk ahead inc death,24.657438717410475
