loc_type,target_type,mean_qs
county,wk ahead inc case,30.014597670362107
national,wk ahead cum death,2065.6713156912733
national,wk ahead inc case,66468.95557768499
national,wk ahead inc death,919.4092762245856
state,wk ahead cum death,62.87607063992749
state,wk ahead inc case,1476.3105882244715
state,wk ahead inc death,23.679766619361345
