loc_type,target_type,mean_qs
county,wk ahead inc case,54.71620788094046
national,wk ahead cum death,2092.333496370951
national,wk ahead inc case,135527.78328567927
national,wk ahead inc death,881.1063213176684
state,wk ahead cum death,86.26614778452685
state,wk ahead inc case,2905.630098063913
state,wk ahead inc death,24.475399044574353
