loc_type,target_type,mean_qs
county,wk ahead inc case,30.360130613740694
national,wk ahead cum death,2094.072536188406
national,wk ahead inc case,67968.14668689153
national,wk ahead inc death,921.887711942029
state,wk ahead cum death,62.52656898900103
state,wk ahead inc case,1496.614063381047
state,wk ahead inc death,23.679008747181964
