loc_type,target_type,mean_qs
county,wk ahead inc case,54.3245533883643
national,wk ahead cum death,2068.0351544549467
national,wk ahead inc case,134086.95862698412
national,wk ahead inc death,871.0001122721067
state,wk ahead cum death,85.1961498087793
state,wk ahead inc case,2879.9889206435473
state,wk ahead inc death,24.223306778400396
