loc_type,target_type,mean_qs
county,wk ahead inc case,53.32049581648121
national,wk ahead cum death,2009.2627109671387
national,wk ahead inc case,130481.53935461794
national,wk ahead inc death,844.475586591001
state,wk ahead cum death,82.76356320966345
state,wk ahead inc case,2813.8360594089645
state,wk ahead inc death,23.568097459410662
