loc_type,target_type,mean_qs
county,wk ahead inc case,30.105807105993946
national,wk ahead cum death,2295.014289057098
national,wk ahead inc case,61157.384887241824
national,wk ahead inc death,969.6364926257203
state,wk ahead cum death,68.82215638046753
state,wk ahead inc case,1408.4499826691972
state,wk ahead inc death,25.884888484434633
