loc_type,target_type,mean_qs
county,wk ahead inc case,48.591151506240955
national,wk ahead cum death,1792.7959689178358
national,wk ahead inc case,117274.85856229602
national,wk ahead inc death,748.7593164633615
state,wk ahead cum death,75.94329530753276
state,wk ahead inc case,2558.1354431629843
state,wk ahead inc death,21.54477338772265
