loc_type,target_type,mean_qs
county,wk ahead inc case,26.37865929638973
national,wk ahead cum death,1968.9717975865344
national,wk ahead inc case,55918.62731173717
national,wk ahead inc death,843.3110685078092
state,wk ahead cum death,60.59595990191386
state,wk ahead inc case,1240.6021930255597
state,wk ahead inc death,22.676313595511974
