loc_type,target_type,mean_qs
county,wk ahead inc case,14.978694492600004
national,wk ahead cum death,682.6349002979066
national,wk ahead inc case,16785.183544510583
national,wk ahead inc death,309.44168132045087
state,wk ahead cum death,28.34037259855935
state,wk ahead inc case,508.8987944597978
state,wk ahead inc death,13.038813301558546
