loc_type,target_type,mean_qs
county,wk ahead inc case,14.98298723526847
national,wk ahead cum death,756.4417382939508
national,wk ahead inc case,16680.485542701863
national,wk ahead inc death,344.289274352552
state,wk ahead cum death,30.037814834931137
state,wk ahead inc case,504.38392802517745
state,wk ahead inc death,13.703680321951797
