loc_type,target_type,mean_qs
county,wk ahead inc case,54.0974176770952
national,wk ahead cum death,2052.7387405153945
national,wk ahead inc case,133070.5221560663
national,wk ahead inc death,864.1403594939671
state,wk ahead cum death,84.54083045677434
state,wk ahead inc case,2864.5126696266843
state,wk ahead inc death,24.048497514562097
