loc_type,target_type,mean_qs
county,wk ahead inc case,56.88650287353856
national,wk ahead cum death,2263.168109174611
national,wk ahead inc case,143301.87620512795
national,wk ahead inc death,935.7955793792141
state,wk ahead cum death,88.66572627346838
state,wk ahead inc case,3024.5032301463766
state,wk ahead inc death,25.76495112303617
