loc_type,target_type,mean_qs
county,wk ahead inc case,33.65283823826843
national,wk ahead cum death,2464.8472420016724
national,wk ahead inc case,68087.81731063187
national,wk ahead inc death,961.8161700919733
state,wk ahead cum death,70.43422781476947
state,wk ahead inc case,1601.4371542189954
state,wk ahead inc death,25.951453267827283
