loc_type,target_type,forecast_date,mean_qs
county,wk ahead inc case,2020-07-05,17.06649066067449
county,wk ahead inc case,2020-07-12,15.676785596034021
county,wk ahead inc case,2020-07-19,16.4612208114454
county,wk ahead inc case,2020-07-26,16.193400820371128
county,wk ahead inc case,2020-08-03,17.311391580536228
county,wk ahead inc case,2020-08-09,15.42184549165416
county,wk ahead inc case,2020-08-16,15.64847818085687
county,wk ahead inc case,2020-08-23,13.730977502615183
county,wk ahead inc case,2020-08-30,13.36252448975531
county,wk ahead inc case,2020-09-06,12.981774608291264
county,wk ahead inc case,2020-09-13,13.23072047118752
county,wk ahead inc case,2020-09-20,14.029479850877792
county,wk ahead inc case,2020-09-27,17.16380763576204
county,wk ahead inc case,2020-10-04,20.887390406262792
county,wk ahead inc case,2020-10-11,29.974477380383863
county,wk ahead inc case,2020-10-18,42.45672366000364
county,wk ahead inc case,2020-10-25,56.81143399565652
county,wk ahead inc case,2020-11-01,64.96461945041388
county,wk ahead inc case,2020-11-09,61.270430546175014
county,wk ahead inc case,2020-11-16,56.38471911385137
county,wk ahead inc case,2020-11-23,58.86974607466912
county,wk ahead inc case,2020-11-30,63.665684092304545
county,wk ahead inc case,2020-12-07,54.73810540745668
county,wk ahead inc case,2020-12-14,46.20608024741893
county,wk ahead inc case,2020-12-21,37.06605639212944
county,wk ahead inc case,2020-12-28,40.66380253331514
county,wk ahead inc case,2021-01-04,37.15089151373539
county,wk ahead inc case,2021-01-11,52.2100432619275
county,wk ahead inc case,2021-01-18,61.811523059080365
county,wk ahead inc case,2021-01-25,43.326467519727565
county,wk ahead inc case,2021-02-01,38.174718912027565
county,wk ahead inc case,2021-02-08,32.07354220505299
county,wk ahead inc case,2021-02-15,24.673650731682358
county,wk ahead inc case,2021-02-22,18.977701267794604
county,wk ahead inc case,2021-03-01,18.42675819205667
county,wk ahead inc case,2021-03-08,18.68795803713558
county,wk ahead inc case,2021-03-15,16.502351494917452
county,wk ahead inc case,2021-03-22,17.13373691641652
county,wk ahead inc case,2021-03-29,14.758507200845955
county,wk ahead inc case,2021-04-05,14.025110144993409
county,wk ahead inc case,2021-04-12,14.67071283890505
county,wk ahead inc case,2021-04-19,18.175719754783874
county,wk ahead inc case,2021-04-26,16.062069909038225
county,wk ahead inc case,2021-05-03,15.600168618755966
county,wk ahead inc case,2021-05-10,13.90047494602518
county,wk ahead inc case,2021-05-17,11.61504840490205
county,wk ahead inc case,2021-05-24,9.486297835609745
county,wk ahead inc case,2021-05-31,7.807578551259033
county,wk ahead inc case,2021-06-07,5.764288706479251
county,wk ahead inc case,2021-06-14,5.759048276782874
county,wk ahead inc case,2021-06-21,8.326361905708831
county,wk ahead inc case,2021-06-28,15.860170379471388
county,wk ahead inc case,2021-07-05,29.272406440900415
county,wk ahead inc case,2021-07-12,46.668080490091356
county,wk ahead inc case,2021-07-19,62.1534534626267
county,wk ahead inc case,2021-07-26,74.06147764987955
county,wk ahead inc case,2021-08-02,74.1380805295782
county,wk ahead inc case,2021-08-09,62.41195568042362
county,wk ahead inc case,2021-08-16,52.039217327053315
county,wk ahead inc case,2021-08-23,45.72099063394845
county,wk ahead inc case,2021-08-30,42.5883473455752
county,wk ahead inc case,2021-09-06,39.90462139845916
county,wk ahead inc case,2021-09-13,35.25055756244034
county,wk ahead inc case,2021-09-20,37.629481697991004
county,wk ahead inc case,2021-09-27,26.017515177719194
county,wk ahead inc case,2021-10-04,21.5410745378051
county,wk ahead inc case,2021-10-11,18.263772239045952
county,wk ahead inc case,2021-10-18,17.15213732273533
county,wk ahead inc case,2021-10-25,18.303433278885052
county,wk ahead inc case,2021-11-01,20.22418581541748
county,wk ahead inc case,2021-11-08,25.705142313133493
county,wk ahead inc case,2021-11-15,27.785658872892142
county,wk ahead inc case,2021-11-22,32.85953710513159
county,wk ahead inc case,2021-11-29,62.72939324917049
county,wk ahead inc case,2021-12-06,119.98679301310167
county,wk ahead inc case,2021-12-13,249.2956084601268
county,wk ahead inc case,2021-12-20,403.4992788432912
county,wk ahead inc case,2021-12-27,523.2646185951775
county,wk ahead inc case,2022-01-03,489.1118137189787
