loc_type,target_type,mean_qs
county,wk ahead inc case,14.90103020841861
national,wk ahead cum death,713.294103273913
national,wk ahead inc case,16556.26677164286
national,wk ahead inc death,324.61841703913046
state,wk ahead cum death,29.09365504736025
state,wk ahead inc case,503.24067025892856
state,wk ahead inc death,13.338630484161492
