loc_type,target_type,mean_qs
county,wk ahead inc case,31.40775169690752
national,wk ahead cum death,1559.3874242227237
national,wk ahead inc case,56765.87170134771
national,wk ahead inc death,753.960255207137
state,wk ahead cum death,43.43614364976415
state,wk ahead inc case,1462.6747209857529
state,wk ahead inc death,21.11190428333382
