loc_type,target_type,mean_qs
county,wk ahead inc case,59.77533212040016
national,wk ahead cum death,2167.2374227261876
national,wk ahead inc case,151959.77181029107
national,wk ahead inc death,957.1463168352601
state,wk ahead cum death,69.1180191943305
state,wk ahead inc case,3186.474436645666
state,wk ahead inc death,26.421333085821097
