loc_type,target_type,mean_qs
county,wk ahead inc case,59.955998763436895
national,wk ahead cum death,2113.1709847022125
national,wk ahead inc case,152416.4893034869
national,wk ahead inc death,919.7361412792642
state,wk ahead cum death,68.46384347109412
state,wk ahead inc case,3207.07352877785
state,wk ahead inc death,25.914222201638246
