loc_type,target_type,mean_qs
county,wk ahead inc case,29.49731086575627
national,wk ahead cum death,1894.0808268301748
national,wk ahead inc case,68551.33479039988
national,wk ahead inc death,846.9147034178744
state,wk ahead cum death,57.71403034541395
state,wk ahead inc case,1457.1665483606423
state,wk ahead inc death,22.111952903278787
