loc_type,target_type,mean_qs
county,wk ahead inc case,15.868961018552753
national,wk ahead cum death,635.0364958169705
national,wk ahead inc case,21327.939222926267
national,wk ahead inc death,293.6740569319776
state,wk ahead cum death,27.319905106817274
state,wk ahead inc case,573.9027921967578
state,wk ahead inc death,12.816409174639352
