loc_type,target_type,mean_qs
county,wk ahead inc case,49.86174606913306
national,wk ahead cum death,1851.9703405137518
national,wk ahead inc case,120562.3084632046
national,wk ahead inc death,772.9044215748389
state,wk ahead cum death,78.2397289067626
state,wk ahead inc case,2626.847667618817
state,wk ahead inc death,22.0820237477713
