loc_type,target_type,mean_qs
county,wk ahead inc case,55.63528600311724
national,wk ahead cum death,2150.0675582509384
national,wk ahead inc case,139529.07012569797
national,wk ahead inc death,905.342950233944
state,wk ahead cum death,88.44975922847959
state,wk ahead inc case,2961.7159565473494
state,wk ahead inc death,24.993453708115915
