loc_type,target_type,mean_qs
county,wk ahead inc case,30.515973045612874
national,wk ahead cum death,2110.248852546584
national,wk ahead inc case,68501.59960469925
national,wk ahead inc death,922.0431270815626
state,wk ahead cum death,62.17024877321896
state,wk ahead inc case,1505.3942911380811
state,wk ahead inc death,23.598532735706698
