loc_type,target_type,mean_qs
county,wk ahead inc case,29.900971866444365
national,wk ahead cum death,2018.6136878673165
national,wk ahead inc case,65861.69869996306
national,wk ahead inc death,916.0917436386807
state,wk ahead cum death,62.72185825597023
state,wk ahead inc case,1475.12822098984
state,wk ahead inc death,23.913591671503536
