loc_type,target_type,mean_qs
county,wk ahead inc case,29.160252693586603
national,wk ahead cum death,1426.974223072464
national,wk ahead inc case,58931.11173595238
national,wk ahead inc death,704.1141520241546
state,wk ahead cum death,37.755785535541754
state,wk ahead inc case,1373.5868720826247
state,wk ahead inc death,18.34436805387336
