loc_type,target_type,mean_qs
county,wk ahead inc case,26.16902138599372
national,wk ahead cum death,1936.0684895807453
national,wk ahead inc case,55712.19761596939
national,wk ahead inc death,829.3254900838509
state,wk ahead cum death,59.67844853275658
state,wk ahead inc case,1233.0117106058674
state,wk ahead inc death,22.34710268193582
