loc_type,target_type,mean_qs
county,wk ahead inc case,51.937494269156545
national,wk ahead cum death,1944.567284581498
national,wk ahead inc case,126386.46888035715
national,wk ahead inc death,809.422256280406
state,wk ahead cum death,81.45487980106951
state,wk ahead inc case,2739.821483346023
state,wk ahead inc death,22.867083491574206
