loc_type,target_type,forecast_date,mean_qs
county,wk ahead inc case,2020-07-05,17.067638122811207
county,wk ahead inc case,2020-07-12,15.67544242734343
county,wk ahead inc case,2020-07-19,16.46419634244099
county,wk ahead inc case,2020-07-26,16.19521822383681
county,wk ahead inc case,2020-08-03,17.314833568983946
county,wk ahead inc case,2020-08-09,15.427556400372948
county,wk ahead inc case,2020-08-16,15.657897349001683
county,wk ahead inc case,2020-08-23,13.735138813844545
county,wk ahead inc case,2020-08-30,13.365353309057625
county,wk ahead inc case,2020-09-06,12.982694322213126
county,wk ahead inc case,2020-09-13,13.237681846090872
county,wk ahead inc case,2020-09-20,14.033420406660754
county,wk ahead inc case,2020-09-27,17.18198776492928
county,wk ahead inc case,2020-10-04,20.92065242472825
county,wk ahead inc case,2020-10-11,30.002937720584892
county,wk ahead inc case,2020-10-18,42.481931248578704
county,wk ahead inc case,2020-10-25,56.853827273502525
county,wk ahead inc case,2020-11-01,64.99837875136444
county,wk ahead inc case,2020-11-09,61.295549434609086
county,wk ahead inc case,2020-11-16,56.42905393670124
county,wk ahead inc case,2020-11-23,58.895879357972895
county,wk ahead inc case,2020-11-30,63.665463882635194
county,wk ahead inc case,2020-12-07,54.73463868848638
county,wk ahead inc case,2020-12-14,46.230095620139174
county,wk ahead inc case,2020-12-21,37.07753329893801
county,wk ahead inc case,2020-12-28,40.66160741801974
county,wk ahead inc case,2021-01-04,37.15555022115341
county,wk ahead inc case,2021-01-11,52.207241128848864
county,wk ahead inc case,2021-01-18,61.806834709146315
county,wk ahead inc case,2021-01-25,43.322738895995364
county,wk ahead inc case,2021-02-01,38.171400894562694
county,wk ahead inc case,2021-02-08,32.07380914688225
county,wk ahead inc case,2021-02-15,24.67434477816437
county,wk ahead inc case,2021-02-22,18.977933234411243
county,wk ahead inc case,2021-03-01,18.427481778721518
county,wk ahead inc case,2021-03-08,18.688894510961024
county,wk ahead inc case,2021-03-15,16.50296314043526
county,wk ahead inc case,2021-03-22,17.13383613413608
county,wk ahead inc case,2021-03-29,14.758512840542139
county,wk ahead inc case,2021-04-05,14.025389245943366
county,wk ahead inc case,2021-04-12,14.670465611506295
county,wk ahead inc case,2021-04-19,18.175209346166085
county,wk ahead inc case,2021-04-26,16.06200324161402
county,wk ahead inc case,2021-05-03,15.599836804292988
county,wk ahead inc case,2021-05-10,13.900348644947957
county,wk ahead inc case,2021-05-17,11.614685546395618
county,wk ahead inc case,2021-05-24,9.48609716291305
county,wk ahead inc case,2021-05-31,7.806945364131176
county,wk ahead inc case,2021-06-07,5.763457346541066
county,wk ahead inc case,2021-06-14,5.758620841666288
county,wk ahead inc case,2021-06-21,8.325513330644062
county,wk ahead inc case,2021-06-28,15.860075917856008
county,wk ahead inc case,2021-07-05,29.272897498125086
county,wk ahead inc case,2021-07-12,46.670806684355256
county,wk ahead inc case,2021-07-19,62.16069183815508
county,wk ahead inc case,2021-07-26,74.07101117108313
county,wk ahead inc case,2021-08-02,74.15036168725285
county,wk ahead inc case,2021-08-09,62.42670911208582
county,wk ahead inc case,2021-08-16,52.05311600211354
county,wk ahead inc case,2021-08-23,45.728400376687425
county,wk ahead inc case,2021-08-30,42.59212900322713
county,wk ahead inc case,2021-09-06,39.90053407288305
county,wk ahead inc case,2021-09-13,35.24454279038453
county,wk ahead inc case,2021-09-20,37.625153849256854
county,wk ahead inc case,2021-09-27,26.017982474660243
county,wk ahead inc case,2021-10-04,21.539073549213672
county,wk ahead inc case,2021-10-11,18.264976945650197
county,wk ahead inc case,2021-10-18,17.153769248556884
county,wk ahead inc case,2021-10-25,18.304381315337938
county,wk ahead inc case,2021-11-01,20.21928200422708
county,wk ahead inc case,2021-11-08,25.70241810741557
county,wk ahead inc case,2021-11-15,27.782940837348303
county,wk ahead inc case,2021-11-22,32.857739311849464
county,wk ahead inc case,2021-11-29,62.73290285100677
county,wk ahead inc case,2021-12-06,119.99771803923686
county,wk ahead inc case,2021-12-13,249.39272235267714
county,wk ahead inc case,2021-12-20,403.6581861429594
county,wk ahead inc case,2021-12-27,523.4698903669151
county,wk ahead inc case,2022-01-03,489.3000388905618
county,wk ahead inc case,2022-01-10,314.0637812380687
county,wk ahead inc case,2022-01-17,222.6087794168447
county,wk ahead inc case,2022-01-24,223.74209685610882
county,wk ahead inc case,2022-01-31,199.98463522283078
county,wk ahead inc case,2022-02-14,78.84628762158539
county,wk ahead inc case,2022-02-21,48.62215907714422
county,wk ahead inc case,2022-02-28,35.713526075235215
county,wk ahead inc case,2022-03-07,25.49341095149084
county,wk ahead inc case,2022-03-14,20.27390219592291
county,wk ahead inc case,2022-03-21,18.735719678082816
county,wk ahead inc case,2022-03-28,18.65756115261806
county,wk ahead inc case,2022-04-04,20.170692718228718
county,wk ahead inc case,2022-04-11,19.185747781161464
county,wk ahead inc case,2022-04-18,14.668074390936775
county,wk ahead inc case,2022-04-25,13.720900720421799
national,wk ahead cum death,2020-07-05,1590.4612233695652
national,wk ahead cum death,2020-07-12,914.4607877173913
national,wk ahead cum death,2020-07-19,1384.0056587499996
national,wk ahead cum death,2020-07-26,903.728445543478
national,wk ahead cum death,2020-08-03,517.3218348913042
national,wk ahead cum death,2020-08-09,509.8087824456523
national,wk ahead cum death,2020-08-16,783.7206931521745
national,wk ahead cum death,2020-08-23,1002.0145073913034
national,wk ahead cum death,2020-08-30,1403.5837789130446
national,wk ahead cum death,2020-09-06,1055.5759227717397
national,wk ahead cum death,2020-09-13,232.15258570652185
national,wk ahead cum death,2020-09-20,791.317694402173
national,wk ahead cum death,2020-09-27,461.95375581521705
national,wk ahead cum death,2020-10-04,295.62151320652174
national,wk ahead cum death,2020-10-11,374.7096420108693
national,wk ahead cum death,2020-10-18,1100.600146521739
national,wk ahead cum death,2020-10-25,1374.9374255434789
national,wk ahead cum death,2020-11-01,2974.7564735326087
national,wk ahead cum death,2020-11-09,4122.042482173914
national,wk ahead cum death,2020-11-16,5454.359622934781
national,wk ahead cum death,2020-11-23,3829.81581853261
national,wk ahead cum death,2020-11-30,7188.454988641307
national,wk ahead cum death,2020-12-07,2368.893872010871
national,wk ahead cum death,2020-12-14,1954.9852566847817
national,wk ahead cum death,2020-12-21,1246.1566979347826
national,wk ahead cum death,2020-12-28,5239.478000869567
national,wk ahead cum death,2021-01-04,5362.1556619565235
national,wk ahead cum death,2021-01-11,1581.0136348369572
national,wk ahead cum death,2021-01-18,1222.343105652174
national,wk ahead cum death,2021-01-25,1690.930143315218
national,wk ahead cum death,2021-02-01,2241.257110108696
national,wk ahead cum death,2021-02-08,6354.5917646739135
national,wk ahead cum death,2021-02-15,10389.419165543475
national,wk ahead cum death,2021-02-22,1339.538514510869
national,wk ahead cum death,2021-03-01,3715.58042994565
national,wk ahead cum death,2021-03-08,4228.3578372282645
national,wk ahead cum death,2021-03-15,3082.277481304347
national,wk ahead cum death,2021-03-22,1663.8726273913028
national,wk ahead cum death,2021-03-29,1696.122331195654
national,wk ahead cum death,2021-04-05,1408.958281739127
national,wk ahead cum death,2021-04-12,2182.9033845652175
national,wk ahead cum death,2021-04-19,1512.078755489131
national,wk ahead cum death,2021-04-26,1636.63753179348
national,wk ahead cum death,2021-05-03,1334.5542396195667
national,wk ahead cum death,2021-05-10,1987.2819868478255
national,wk ahead cum death,2021-05-17,2388.582634728258
national,wk ahead cum death,2021-05-24,2450.2732857065243
national,wk ahead cum death,2021-05-31,3962.7242063586996
national,wk ahead cum death,2021-06-07,2400.740201304346
national,wk ahead cum death,2021-06-14,1932.8323489673908
national,wk ahead cum death,2021-06-21,1562.3521222826091
national,wk ahead cum death,2021-06-28,1913.580713369566
national,wk ahead cum death,2021-07-05,1289.661997554347
national,wk ahead cum death,2021-07-12,1112.8981892934805
national,wk ahead cum death,2021-07-19,963.6989071195609
national,wk ahead cum death,2021-07-26,1333.4183438586947
national,wk ahead cum death,2021-08-02,1946.2442248369582
national,wk ahead cum death,2021-08-09,2584.2169596739104
national,wk ahead cum death,2021-08-16,3642.5667763043507
national,wk ahead cum death,2021-08-23,5680.198712826087
national,wk ahead cum death,2021-08-30,4013.9795152173906
national,wk ahead cum death,2021-09-06,3192.197580815216
national,wk ahead cum death,2021-09-13,968.2228787500027
national,wk ahead cum death,2021-09-20,835.2591621739153
national,wk ahead cum death,2021-09-27,2209.993026576084
national,wk ahead cum death,2021-10-04,2022.6678035869588
national,wk ahead cum death,2021-10-11,1268.4239373913024
national,wk ahead cum death,2021-10-18,1606.4084577717401
national,wk ahead cum death,2021-10-25,3375.973918749996
national,wk ahead cum death,2021-11-01,1604.2464146739137
national,wk ahead cum death,2021-11-08,775.0953143478297
national,wk ahead cum death,2021-11-15,901.2420052717379
national,wk ahead cum death,2021-11-22,832.7172177173917
national,wk ahead cum death,2021-11-29,1360.0459654347844
national,wk ahead cum death,2021-12-06,1755.016353043479
national,wk ahead cum death,2021-12-13,915.5353290217398
national,wk ahead cum death,2021-12-20,1860.3666660869565
national,wk ahead cum death,2021-12-27,1331.3607463043472
national,wk ahead cum death,2022-01-03,3121.411894945651
national,wk ahead cum death,2022-01-10,3188.2146304891266
national,wk ahead cum death,2022-01-17,3770.8289074456543
national,wk ahead cum death,2022-01-24,2427.6744860326094
national,wk ahead cum death,2022-01-31,1332.1088582065206
national,wk ahead cum death,2022-02-14,3188.242936576086
national,wk ahead cum death,2022-02-21,4703.787212173916
national,wk ahead cum death,2022-02-28,4936.550021086959
national,wk ahead cum death,2022-03-07,3819.3301584239134
national,wk ahead cum death,2022-03-14,3898.1794994565225
national,wk ahead cum death,2022-03-21,3530.163546195652
national,wk ahead cum death,2022-03-28,1105.6093945108687
national,wk ahead cum death,2022-04-04,1905.8985316847813
national,wk ahead cum death,2022-04-11,596.4105347826079
national,wk ahead cum death,2022-04-18,223.7806498913094
national,wk ahead cum death,2022-04-25,33.113280000000834
national,wk ahead inc case,2020-07-05,31722.138250892855
national,wk ahead inc case,2020-07-12,10792.841141071429
national,wk ahead inc case,2020-07-19,18943.40105357143
national,wk ahead inc case,2020-07-26,21301.96724107143
national,wk ahead inc case,2020-08-03,22266.51018392857
national,wk ahead inc case,2020-08-09,13987.053741964288
national,wk ahead inc case,2020-08-16,22225.54281428571
national,wk ahead inc case,2020-08-23,6834.427857142858
national,wk ahead inc case,2020-08-30,6254.3663562500005
national,wk ahead inc case,2020-09-06,6457.682527678572
national,wk ahead inc case,2020-09-13,20737.771490178573
national,wk ahead inc case,2020-09-20,12334.496577678572
national,wk ahead inc case,2020-09-27,16095.258988392858
national,wk ahead inc case,2020-10-04,40662.101932142854
national,wk ahead inc case,2020-10-11,94642.54145446428
national,wk ahead inc case,2020-10-18,142007.6965294643
national,wk ahead inc case,2020-10-25,183791.2765830357
national,wk ahead inc case,2020-11-01,231713.7911794643
national,wk ahead inc case,2020-11-09,192939.63056785715
national,wk ahead inc case,2020-11-16,85290.26778928572
national,wk ahead inc case,2020-11-23,66973.58229732142
national,wk ahead inc case,2020-11-30,78886.70432053572
national,wk ahead inc case,2020-12-07,36391.28770357142
national,wk ahead inc case,2020-12-14,29695.924387499996
national,wk ahead inc case,2020-12-21,32861.93997946429
national,wk ahead inc case,2020-12-28,57833.944129464275
national,wk ahead inc case,2021-01-04,62016.51810803571
national,wk ahead inc case,2021-01-11,141145.390225
national,wk ahead inc case,2021-01-18,153580.03992053572
national,wk ahead inc case,2021-01-25,111918.21820267857
national,wk ahead inc case,2021-02-01,101084.15179107143
national,wk ahead inc case,2021-02-08,113809.39286160714
national,wk ahead inc case,2021-02-15,137487.67573303572
national,wk ahead inc case,2021-02-22,78131.26799196428
national,wk ahead inc case,2021-03-01,20130.108123214286
national,wk ahead inc case,2021-03-08,17375.891051785715
national,wk ahead inc case,2021-03-15,18374.5746125
national,wk ahead inc case,2021-03-22,19916.04869375
national,wk ahead inc case,2021-03-29,8672.629325
national,wk ahead inc case,2021-04-05,11285.427575
national,wk ahead inc case,2021-04-12,39277.53979553571
national,wk ahead inc case,2021-04-19,61725.41387142857
national,wk ahead inc case,2021-04-26,52013.00269107143
national,wk ahead inc case,2021-05-03,40943.07972946429
national,wk ahead inc case,2021-05-10,41649.20645892857
national,wk ahead inc case,2021-05-17,46600.68719642857
national,wk ahead inc case,2021-05-24,59943.80569107143
national,wk ahead inc case,2021-05-31,18470.354763392857
national,wk ahead inc case,2021-06-07,3206.722009821429
national,wk ahead inc case,2021-06-14,5197.775179464285
national,wk ahead inc case,2021-06-21,17115.181036607144
national,wk ahead inc case,2021-06-28,44876.076599107146
national,wk ahead inc case,2021-07-05,103342.64052857143
national,wk ahead inc case,2021-07-12,153720.70065714285
national,wk ahead inc case,2021-07-19,186322.46986071428
national,wk ahead inc case,2021-07-26,186748.31924464286
national,wk ahead inc case,2021-08-02,255164.636725
national,wk ahead inc case,2021-08-09,203810.47635267858
national,wk ahead inc case,2021-08-16,117229.40232142858
national,wk ahead inc case,2021-08-23,60061.97918214286
national,wk ahead inc case,2021-08-30,28003.12418303572
national,wk ahead inc case,2021-09-06,78959.73405089286
national,wk ahead inc case,2021-09-13,53595.87116696429
national,wk ahead inc case,2021-09-20,88655.89395
national,wk ahead inc case,2021-09-27,50417.49755535714
national,wk ahead inc case,2021-10-04,48191.99425446428
national,wk ahead inc case,2021-10-11,25695.6258625
national,wk ahead inc case,2021-10-18,16779.351056249998
national,wk ahead inc case,2021-10-25,18619.731567857136
national,wk ahead inc case,2021-11-01,16334.447579464288
national,wk ahead inc case,2021-11-08,45328.20278035714
national,wk ahead inc case,2021-11-15,41581.01144285715
national,wk ahead inc case,2021-11-22,64660.26461160715
national,wk ahead inc case,2021-11-29,174856.84065982144
national,wk ahead inc case,2021-12-06,241512.51662500002
national,wk ahead inc case,2021-12-13,724278.0835535714
national,wk ahead inc case,2021-12-20,1252285.8014633928
national,wk ahead inc case,2021-12-27,1700728.6705205357
national,wk ahead inc case,2022-01-03,1636982.0464482142
national,wk ahead inc case,2022-01-10,562726.5776910714
national,wk ahead inc case,2022-01-17,480668.9374714286
national,wk ahead inc case,2022-01-24,702595.7451955357
national,wk ahead inc case,2022-01-31,571528.738225
national,wk ahead inc case,2022-02-14,178774.15390267858
national,wk ahead inc case,2022-02-21,100824.59376428572
national,wk ahead inc case,2022-02-28,57025.368078571424
national,wk ahead inc case,2022-03-07,51941.27666785714
national,wk ahead inc case,2022-03-14,30013.528005357144
national,wk ahead inc case,2022-03-21,15750.460580357145
national,wk ahead inc case,2022-03-28,13635.03765357143
national,wk ahead inc case,2022-04-04,24174.566704464287
national,wk ahead inc case,2022-04-11,26184.453223809523
national,wk ahead inc case,2022-04-18,51343.02105357143
national,wk ahead inc case,2022-04-25,9882.561525000003
national,wk ahead inc death,2020-07-05,744.5209261413044
national,wk ahead inc death,2020-07-12,450.01439951086957
national,wk ahead inc death,2020-07-19,537.0429288043479
national,wk ahead inc death,2020-07-26,364.15315483695656
national,wk ahead inc death,2020-08-03,311.2238563043478
national,wk ahead inc death,2020-08-09,242.89452222826088
national,wk ahead inc death,2020-08-16,346.6889172282609
national,wk ahead inc death,2020-08-23,350.0997670652174
national,wk ahead inc death,2020-08-30,363.9076064673913
national,wk ahead inc death,2020-09-06,244.25380619565217
national,wk ahead inc death,2020-09-13,67.98334222826087
national,wk ahead inc death,2020-09-20,162.89225277173912
national,wk ahead inc death,2020-09-27,104.39706711956522
national,wk ahead inc death,2020-10-04,209.03249114130435
national,wk ahead inc death,2020-10-11,325.4311722282609
national,wk ahead inc death,2020-10-18,754.4307741304348
national,wk ahead inc death,2020-10-25,983.4192649456521
national,wk ahead inc death,2020-11-01,1557.9459424456522
national,wk ahead inc death,2020-11-09,2126.691308641304
national,wk ahead inc death,2020-11-16,2816.932754673913
national,wk ahead inc death,2020-11-23,2068.0574095652173
national,wk ahead inc death,2020-11-30,2639.3174404891306
national,wk ahead inc death,2020-12-07,835.2841370652175
national,wk ahead inc death,2020-12-14,764.8401536413044
national,wk ahead inc death,2020-12-21,801.6421552173914
national,wk ahead inc death,2020-12-28,1646.1763528804347
national,wk ahead inc death,2021-01-04,1203.1497314673913
national,wk ahead inc death,2021-01-11,454.0671033152174
national,wk ahead inc death,2021-01-18,675.6011584782609
