loc_type,target_type,forecast_date,mean_qs
county,wk ahead inc case,2020-07-05,17.15652348688998
county,wk ahead inc case,2020-07-12,15.517374307545367
county,wk ahead inc case,2020-07-19,16.37507641930459
county,wk ahead inc case,2020-07-26,16.14974827568563
county,wk ahead inc case,2020-08-03,17.014576962807567
county,wk ahead inc case,2020-08-09,15.025221293264202
county,wk ahead inc case,2020-08-16,15.42555862611998
county,wk ahead inc case,2020-08-23,13.884990737708646
county,wk ahead inc case,2020-08-30,14.01622518789512
county,wk ahead inc case,2020-09-06,13.690419489357348
county,wk ahead inc case,2020-09-13,14.112513905944422
county,wk ahead inc case,2020-09-20,14.504103367046437
county,wk ahead inc case,2020-09-27,16.68249979476509
county,wk ahead inc case,2020-10-04,15.654657814845136
county,wk ahead inc case,2020-10-11,14.643406226406514
county,wk ahead inc case,2020-10-18,12.49849730636285
national,wk ahead cum death,2020-07-05,1653.0359407608698
national,wk ahead cum death,2020-07-12,936.9174724999999
national,wk ahead cum death,2020-07-19,1439.0200609239125
national,wk ahead cum death,2020-07-26,977.7001194565215
national,wk ahead cum death,2020-08-03,394.8844979347826
national,wk ahead cum death,2020-08-09,412.6107824456525
national,wk ahead cum death,2020-08-16,553.3031931521738
national,wk ahead cum death,2020-08-23,709.3529965217383
national,wk ahead cum death,2020-08-30,876.2359310869576
national,wk ahead cum death,2020-09-06,519.5722814673919
national,wk ahead cum death,2020-09-13,128.07718353260873
national,wk ahead cum death,2020-09-20,421.17671614130404
national,wk ahead cum death,2020-09-27,210.82910364130407
national,wk ahead cum death,2020-10-04,182.4673568840584
national,wk ahead cum death,2020-10-11,91.84504826086945
national,wk ahead cum death,2020-10-18,246.4182041304348
national,wk ahead inc case,2020-07-05,34512.88825089286
national,wk ahead inc case,2020-07-12,13478.2404625
national,wk ahead inc case,2020-07-19,23378.865875
national,wk ahead inc case,2020-07-26,24050.3255625
national,wk ahead inc case,2020-08-03,23595.437648214283
national,wk ahead inc case,2020-08-09,13132.241599107145
