loc_type,target_type,mean_qs
county,wk ahead inc case,30.652690242092365
national,wk ahead cum death,2113.999102623631
national,wk ahead inc case,68820.06235530262
national,wk ahead inc death,931.0136225655493
state,wk ahead cum death,60.606451978820935
state,wk ahead inc case,1512.1684966999826
state,wk ahead inc death,23.468436961959487
