loc_type,target_type,mean_qs
county,wk ahead inc case,48.72464879698829
national,wk ahead cum death,1798.2402389440995
national,wk ahead inc case,117655.9275210046
national,wk ahead inc death,750.1094361600035
state,wk ahead cum death,76.16964377322162
state,wk ahead inc case,2565.834911329456
state,wk ahead inc death,21.587372750673296
