loc_type,target_type,mean_qs
county,wk ahead inc case,20.114477281513455
national,wk ahead inc case,48795.739900974026
national,wk ahead inc death,416.9955946640316
state,wk ahead inc case,859.398548179499
state,wk ahead inc death,16.45950800395257
