loc_type,target_type,mean_qs
county,wk ahead inc case,29.932910764168028
national,wk ahead cum death,2054.1250536262723
national,wk ahead inc case,65995.66720809271
national,wk ahead inc death,912.9095262434474
state,wk ahead cum death,62.74291406453736
state,wk ahead inc case,1472.601714941788
state,wk ahead inc death,23.63506972256178
