loc_type,target_type,mean_qs
county,wk ahead inc case,32.5385541046582
national,wk ahead cum death,2472.9329572152483
national,wk ahead inc case,68337.42597364185
national,wk ahead inc death,1041.2400086099203
state,wk ahead cum death,71.45844178172294
state,wk ahead inc case,1530.972622814566
state,wk ahead inc death,26.929628177270143
