loc_type,target_type,mean_qs
county,wk ahead inc case,30.71118540506564
national,wk ahead cum death,2134.1991963659707
national,wk ahead inc case,69005.21998070866
national,wk ahead inc death,936.0242233986648
state,wk ahead cum death,60.2765093602515
state,wk ahead inc case,1515.0995044934116
state,wk ahead inc death,23.369448252998605
