loc_type,target_type,mean_qs
county,wk ahead inc case,53.02090032074093
national,wk ahead cum death,2006.093762044868
national,wk ahead inc case,129511.55962278212
national,wk ahead inc death,833.9828435948978
state,wk ahead cum death,83.80114467479935
state,wk ahead inc case,2795.38265588846
state,wk ahead inc death,23.432373149940442
