loc_type,target_type,mean_qs
county,wk ahead inc case,15.299230017229078
national,wk ahead cum death,817.6112345022883
national,wk ahead inc case,18333.050689661653
national,wk ahead inc death,376.8204791990847
state,wk ahead cum death,32.33991280534897
state,wk ahead inc case,521.9382785412191
state,wk ahead inc death,14.736672510828702
