loc_type,target_type,mean_qs
county,wk ahead inc case,48.769006896443436
national,wk ahead cum death,1800.2296639310134
national,wk ahead inc case,117832.0208546299
national,wk ahead inc death,750.6401369652875
state,wk ahead cum death,76.27948908875038
state,wk ahead inc case,2568.9309537336962
state,wk ahead inc death,21.602573908159687
