loc_type,target_type,mean_qs
county,wk ahead inc case,56.578976150601555
national,wk ahead cum death,2238.2751176109964
national,wk ahead inc case,142547.22907106008
national,wk ahead inc death,931.0884797883598
state,wk ahead cum death,87.91691316995096
state,wk ahead inc case,3010.323697119473
state,wk ahead inc death,25.59326029596561
