loc_type,target_type,mean_qs
county,wk ahead inc case,29.48344873651003
national,wk ahead cum death,2212.497994721389
national,wk ahead inc case,60743.773013300495
national,wk ahead inc death,936.4010976561719
state,wk ahead cum death,66.73321653615157
state,wk ahead inc case,1384.0800457116468
state,wk ahead inc death,25.082907623598913
