loc_type,target_type,mean_qs
county,wk ahead inc case,50.95932271530674
national,wk ahead cum death,1898.8433612189776
national,wk ahead inc case,123700.54934330932
national,wk ahead inc death,791.7242043212353
state,wk ahead cum death,79.8985063683923
state,wk ahead inc case,2687.468509948843
state,wk ahead inc death,22.46601671287287
