loc_type,target_type,forecast_date,mean_qs
county,wk ahead inc case,2020-07-12,15.500040857476389
county,wk ahead inc case,2020-07-19,14.79671482580616
county,wk ahead inc case,2020-07-26,11.32662186746714
county,wk ahead inc death,2020-07-12,0.5236735531470178
county,wk ahead inc death,2020-07-19,0.5384113661531221
county,wk ahead inc death,2020-07-26,0.5946202033415002
national,wk ahead inc case,2020-07-12,17455.685654761906
national,wk ahead inc case,2020-07-19,42006.47355357143
national,wk ahead inc case,2020-07-26,13101.863285714291
national,wk ahead inc death,2020-07-12,442.16426449275366
national,wk ahead inc death,2020-07-19,485.140245652174
national,wk ahead inc death,2020-07-26,435.50986521739134
state,wk ahead inc case,2020-07-12,457.5366636904762
state,wk ahead inc case,2020-07-19,554.547144132653
state,wk ahead inc case,2020-07-26,324.13864859693876
state,wk ahead inc death,2020-07-12,18.115748149585922
state,wk ahead inc death,2020-07-19,15.681225135869566
state,wk ahead inc death,2020-07-26,14.12105423136646
