loc_type,target_type,mean_qs
county,wk ahead inc case,27.627183562362713
national,wk ahead cum death,2053.227717728597
national,wk ahead inc case,58906.923150533876
national,wk ahead inc death,880.1142944273869
state,wk ahead cum death,63.037540764631494
state,wk ahead inc case,1302.172237249829
state,wk ahead inc death,23.6675690617196
