loc_type,target_type,mean_qs
county,wk ahead inc case,33.84501289220507
national,wk ahead cum death,2373.8602406625264
national,wk ahead inc case,66760.00277998866
national,wk ahead inc death,916.688397610421
state,wk ahead cum death,68.67934869660726
state,wk ahead inc case,1608.2566148136339
state,wk ahead inc death,25.255637038752095
