loc_type,target_type,mean_qs
county,wk ahead inc case,51.30030823897706
national,wk ahead cum death,1914.6625838161117
national,wk ahead inc case,124663.74291141775
national,wk ahead inc death,797.2899392795972
state,wk ahead cum death,80.40063977747474
state,wk ahead inc case,2705.65670322163
state,wk ahead inc death,22.59492004523944
