loc_type,target_type,mean_qs
county,wk ahead inc case,31.71127198317945
national,wk ahead cum death,2459.565659031884
national,wk ahead inc case,65571.47267345239
national,wk ahead inc death,1035.6633063652173
state,wk ahead cum death,71.13866964813666
state,wk ahead inc case,1488.4234575565476
state,wk ahead inc death,26.67186895274327
