loc_type,target_type,mean_qs
county,wk ahead inc case,27.203746273207415
national,wk ahead cum death,1302.5617737209302
national,wk ahead inc case,57385.713471137875
national,wk ahead inc death,650.4477871713852
state,wk ahead cum death,35.64637759176838
state,wk ahead inc case,1264.7817148708175
state,wk ahead inc death,17.382507355328254
