loc_type,target_type,mean_qs
county,wk ahead inc case,56.43426997557072
national,wk ahead cum death,2216.0791317192125
national,wk ahead inc case,142513.09569532535
national,wk ahead inc death,923.010583453221
state,wk ahead cum death,87.2701699572575
state,wk ahead inc case,3004.4914635359346
state,wk ahead inc death,25.43109177128386
