loc_type,target_type,forecast_date,mean_qs
county,wk ahead inc case,2020-07-05,17.06781436331696
county,wk ahead inc case,2020-07-12,15.675595927138763
county,wk ahead inc case,2020-07-19,16.464179286908173
county,wk ahead inc case,2020-07-26,16.195178313890025
county,wk ahead inc case,2020-08-03,17.31462890259017
county,wk ahead inc case,2020-08-09,15.42746543753127
county,wk ahead inc case,2020-08-16,15.657894767931051
county,wk ahead inc case,2020-08-23,13.735121439941784
county,wk ahead inc case,2020-08-30,13.365404475656069
county,wk ahead inc case,2020-09-06,12.982921729317324
county,wk ahead inc case,2020-09-13,13.237711204348024
county,wk ahead inc case,2020-09-20,14.033471573259199
county,wk ahead inc case,2020-09-27,17.18198207975167
county,wk ahead inc case,2020-10-04,20.920578517419386
county,wk ahead inc case,2020-10-11,30.002789905967163
county,wk ahead inc case,2020-10-18,42.482096118729245
county,wk ahead inc case,2020-10-25,56.85378747725929
county,wk ahead inc case,2020-11-01,64.99857204740302
county,wk ahead inc case,2020-11-09,61.295879174910176
county,wk ahead inc case,2020-11-16,56.42940641771274
county,wk ahead inc case,2020-11-23,58.89650472750944
county,wk ahead inc case,2020-11-30,63.666208640901445
county,wk ahead inc case,2020-12-07,54.73512610150316
county,wk ahead inc case,2020-12-14,46.23023864783736
county,wk ahead inc case,2020-12-21,37.07719787345932
county,wk ahead inc case,2020-12-28,40.66144254786919
county,wk ahead inc case,2021-01-04,37.15568666541593
county,wk ahead inc case,2021-01-11,52.20779259107655
county,wk ahead inc case,2021-01-18,61.807676115431846
county,wk ahead inc case,2021-01-25,43.32296061792195
county,wk ahead inc case,2021-02-01,38.171730634863785
county,wk ahead inc case,2021-02-08,32.07419573895938
county,wk ahead inc case,2021-02-15,24.67454020045936
county,wk ahead inc case,2021-02-22,18.9783195422295
county,wk ahead inc case,2021-03-01,18.427434239266386
county,wk ahead inc case,2021-03-08,18.688962733092282
county,wk ahead inc case,2021-03-15,16.502934680436166
county,wk ahead inc case,2021-03-22,17.133887300734525
county,wk ahead inc case,2021-03-29,14.758666340337472
county,wk ahead inc case,2021-04-05,14.025593782100813
county,wk ahead inc case,2021-04-12,14.670840594461616
county,wk ahead inc case,2021-04-19,18.175260480205445
county,wk ahead inc case,2021-04-26,16.062008923173945
county,wk ahead inc case,2021-05-03,15.599886631573565
county,wk ahead inc case,2021-05-10,13.90026910310895
county,wk ahead inc case,2021-05-17,11.614725317315122
county,wk ahead inc case,2021-05-24,9.4860857997931909
county,wk ahead inc case,2021-05-31,7.806913251954457
county,wk ahead inc case,2021-06-07,5.763457346541066
county,wk ahead inc case,2021-06-14,5.758625693718467
county,wk ahead inc case,2021-06-21,8.32571218524158
county,wk ahead inc case,2021-06-28,15.860229319974092
county,wk ahead inc case,2021-07-05,29.27312476052225
county,wk ahead inc case,2021-07-12,46.670744187196036
county,wk ahead inc case,2021-07-19,62.16021458712104
county,wk ahead inc case,2021-07-26,74.07025552361256
county,wk ahead inc case,2021-08-02,74.14965361716513
county,wk ahead inc case,2021-08-09,62.424381433798466
county,wk ahead inc case,2021-08-16,52.04957070871779
county,wk ahead inc case,2021-08-23,45.725649706263354
county,wk ahead inc case,2021-08-30,42.590501406754235
county,wk ahead inc case,2021-09-06,39.901340854392984
county,wk ahead inc case,2021-09-13,35.24432636840371
county,wk ahead inc case,2021-09-20,37.625467494091176
county,wk ahead inc case,2021-09-27,26.01654503999818
county,wk ahead inc case,2021-10-04,21.53941444280942
county,wk ahead inc case,2021-10-11,18.264396972012637
county,wk ahead inc case,2021-10-18,17.152593165651563
county,wk ahead inc case,2021-10-25,18.30338848546657
county,wk ahead inc case,2021-11-01,20.22169070155902
county,wk ahead inc case,2021-11-08,25.704838451945367
county,wk ahead inc case,2021-11-15,27.78572876744239
county,wk ahead inc case,2021-11-22,32.85824605017954
county,wk ahead inc case,2021-11-29,62.73173224512522
county,wk ahead inc case,2021-12-06,119.99651354853188
county,wk ahead inc case,2021-12-13,249.3754912609086
county,wk ahead inc case,2021-12-20,403.62448312946003
county,wk ahead inc case,2021-12-27,523.413091812304
county,wk ahead inc case,2022-01-03,489.2424619622403
county,wk ahead inc case,2022-01-10,314.01742540197034
county,wk ahead inc case,2022-01-17,222.57733642561703
county,wk ahead inc case,2022-01-24,223.74177374579565
county,wk ahead inc case,2022-01-31,199.99392233478025
county,wk ahead inc case,2022-02-14,78.84628762158539
county,wk ahead inc case,2022-02-21,48.622136350904505
county,wk ahead inc case,2022-02-28,35.71595201041998
county,wk ahead inc case,2022-03-07,25.501450426969228
county,wk ahead inc case,2022-03-14,20.29046804520249
county,wk ahead inc case,2022-03-21,18.729572321144495
county,wk ahead inc case,2022-03-28,17.526413113797858
county,wk ahead inc case,2022-04-04,16.997716180514523
county,wk ahead inc case,2022-04-11,15.275546055861097
national,wk ahead cum death,2020-07-05,1590.4612233695652
national,wk ahead cum death,2020-07-12,914.4607877173913
national,wk ahead cum death,2020-07-19,1384.0056587499996
national,wk ahead cum death,2020-07-26,903.728445543478
national,wk ahead cum death,2020-08-03,517.3218348913042
national,wk ahead cum death,2020-08-09,509.8087824456523
national,wk ahead cum death,2020-08-16,783.7206931521745
national,wk ahead cum death,2020-08-23,1002.0145073913034
national,wk ahead cum death,2020-08-30,1403.5837789130446
national,wk ahead cum death,2020-09-06,1055.5759227717397
national,wk ahead cum death,2020-09-13,232.15258570652185
national,wk ahead cum death,2020-09-20,791.317694402173
national,wk ahead cum death,2020-09-27,461.95375581521705
national,wk ahead cum death,2020-10-04,295.62151320652174
national,wk ahead cum death,2020-10-11,374.7096420108693
national,wk ahead cum death,2020-10-18,1100.600146521739
national,wk ahead cum death,2020-10-25,1374.9374255434789
national,wk ahead cum death,2020-11-01,2974.7564735326087
national,wk ahead cum death,2020-11-09,4122.042482173914
national,wk ahead cum death,2020-11-16,5454.359622934781
national,wk ahead cum death,2020-11-23,3829.81581853261
national,wk ahead cum death,2020-11-30,7188.454988641307
national,wk ahead cum death,2020-12-07,2368.893872010871
national,wk ahead cum death,2020-12-14,1954.9852566847817
national,wk ahead cum death,2020-12-21,1246.1566979347826
national,wk ahead cum death,2020-12-28,5239.478000869567
national,wk ahead cum death,2021-01-04,5362.1556619565235
national,wk ahead cum death,2021-01-11,1581.0136348369572
national,wk ahead cum death,2021-01-18,1222.343105652174
national,wk ahead cum death,2021-01-25,1690.930143315218
national,wk ahead cum death,2021-02-01,2241.257110108696
national,wk ahead cum death,2021-02-08,6354.5917646739135
national,wk ahead cum death,2021-02-15,10389.419165543475
national,wk ahead cum death,2021-02-22,1339.538514510869
national,wk ahead cum death,2021-03-01,3715.672821249998
national,wk ahead cum death,2021-03-08,4228.54261983696
national,wk ahead cum death,2021-03-15,3082.5872639130425
national,wk ahead cum death,2021-03-22,1664.2204534782593
national,wk ahead cum death,2021-03-29,1696.5353746739147
national,wk ahead cum death,2021-04-05,1409.3387165217355
national,wk ahead cum death,2021-04-12,2183.338167173913
national,wk ahead cum death,2021-04-19,1512.4591902717398
national,wk ahead cum death,2021-04-26,1637.0397057065236
national,wk ahead cum death,2021-05-03,1334.9020657065232
national,wk ahead cum death,2021-05-10,1987.7167694565212
national,wk ahead cum death,2021-05-17,2389.082634728258
