loc_type,target_type,mean_qs
county,wk ahead inc case,49.33762688406967
national,wk ahead cum death,1826.8383809366615
national,wk ahead inc case,119231.40668398736
national,wk ahead inc death,762.6348281324924
state,wk ahead cum death,77.34981237501756
state,wk ahead inc case,2599.144644632228
state,wk ahead inc death,21.867009756433237
