loc_type,target_type,mean_qs
county,wk ahead inc case,52.829013884263595
national,wk ahead cum death,1990.2199765750618
national,wk ahead inc case,133679.8794722709
national,wk ahead inc death,889.5923753377085
state,wk ahead cum death,64.76134794165543
state,wk ahead inc case,2795.172288688471
state,wk ahead inc death,24.778219286068303
