loc_type,target_type,forecast_date,mean_qs
county,wk ahead inc case,2020-07-05,17.06762106727839
county,wk ahead inc case,2020-07-12,15.675527705007504
county,wk ahead inc case,2020-07-19,16.464292990460272
county,wk ahead inc case,2020-07-26,16.195280760790467
county,wk ahead inc case,2020-08-03,17.314719865431847
county,wk ahead inc case,2020-08-09,15.427243715604677
county,wk ahead inc case,2020-08-16,15.657863237936054
county,wk ahead inc case,2020-08-23,13.735104702778916
county,wk ahead inc case,2020-08-30,13.365239605505526
county,wk ahead inc case,2020-09-06,12.982995636626189
county,wk ahead inc case,2020-09-13,13.23738053167781
county,wk ahead inc case,2020-09-20,14.03327827722063
county,wk ahead inc case,2020-09-27,17.181248691840633
county,wk ahead inc case,2020-10-04,20.919759851844272
county,wk ahead inc case,2020-10-11,30.00203946252331
county,wk ahead inc case,2020-10-18,42.48143662675672
county,wk ahead inc case,2020-10-25,56.8533440334061
county,wk ahead inc case,2020-11-01,64.99784902925593
county,wk ahead inc case,2020-11-09,61.294708028323555
county,wk ahead inc case,2020-11-16,56.428152233422026
county,wk ahead inc case,2020-11-23,58.894776433517535
county,wk ahead inc case,2020-11-30,63.664503087619956
county,wk ahead inc case,2020-12-07,54.73403203455451
county,wk ahead inc case,2020-12-14,46.22949867649066
county,wk ahead inc case,2020-12-21,37.07594144920863
county,wk ahead inc case,2020-12-28,40.660228728339476
county,wk ahead inc case,2021-01-04,37.1534414182244
county,wk ahead inc case,2021-01-11,52.2071729067176
county,wk ahead inc case,2021-01-18,61.80811387410743
county,wk ahead inc case,2021-01-25,43.323024189577936
county,wk ahead inc case,2021-02-01,38.1715145981148
county,wk ahead inc case,2021-02-08,32.073871683835904
county,wk ahead inc case,2021-02-15,24.674366722949927
county,wk ahead inc case,2021-02-22,18.978192069177243
county,wk ahead inc case,2021-03-01,18.42748459856961
county,wk ahead inc case,2021-03-08,18.688945677559467
county,wk ahead inc case,2021-03-15,16.502758474041478
county,wk ahead inc case,2021-03-22,17.133131172113067
county,wk ahead inc case,2021-03-29,14.758012544912903
county,wk ahead inc case,2021-04-05,14.025045772919412
county,wk ahead inc case,2021-04-12,14.67080650510204
county,wk ahead inc case,2021-04-19,18.175584329121403
county,wk ahead inc case,2021-04-26,16.06206573877324
county,wk ahead inc case,2021-05-03,15.599865212092633
county,wk ahead inc case,2021-05-10,13.9002009243898
county,wk ahead inc case,2021-05-17,11.614987839473207
county,wk ahead inc case,2021-05-24,9.486023700343166
county,wk ahead inc case,2021-05-31,7.807196523169401
county,wk ahead inc case,2021-06-07,5.763750424128449
county,wk ahead inc case,2021-06-14,5.758706087791464
county,wk ahead inc case,2021-06-21,8.32564968808236
county,wk ahead inc case,2021-06-28,15.860287374153447
county,wk ahead inc case,2021-07-05,29.272971358404163
county,wk ahead inc case,2021-07-12,46.67118212183537
county,wk ahead inc case,2021-07-19,62.16150115364074
county,wk ahead inc case,2021-07-26,74.07189181287214
county,wk ahead inc case,2021-08-02,74.1511705936662
county,wk ahead inc case,2021-08-09,62.42731311872188
county,wk ahead inc case,2021-08-16,52.05291146595609
county,wk ahead inc case,2021-08-23,45.72870763544839
county,wk ahead inc case,2021-08-30,42.592126412435796
county,wk ahead inc case,2021-09-06,39.900247335916546
county,wk ahead inc case,2021-09-13,35.24400872375119
county,wk ahead inc case,2021-09-20,37.62560989670924
county,wk ahead inc case,2021-09-27,26.01759551497659
county,wk ahead inc case,2021-10-04,21.539084912333532
county,wk ahead inc case,2021-10-11,18.26493022050134
county,wk ahead inc case,2021-10-18,17.15354107711013
county,wk ahead inc case,2021-10-25,18.304262002579428
county,wk ahead inc case,2021-11-01,20.219452451024953
county,wk ahead inc case,2021-11-08,25.702396858381437
county,wk ahead inc case,2021-11-15,27.78270789339121
county,wk ahead inc case,2021-11-22,32.85741749693196
county,wk ahead inc case,2021-11-29,62.7316204206627
county,wk ahead inc case,2021-12-06,119.99810293083269
county,wk ahead inc case,2021-12-13,249.39538352716923
county,wk ahead inc case,2021-12-20,403.67457117091266
county,wk ahead inc case,2021-12-27,523.4910922781919
county,wk ahead inc case,2022-01-03,489.32729333354166
county,wk ahead inc case,2022-01-10,314.0944771041657
county,wk ahead inc case,2022-01-17,222.62544377301032
county,wk ahead inc case,2022-01-24,223.7486310136471
county,wk ahead inc case,2022-01-31,199.98212159845008
county,wk ahead inc case,2022-02-14,78.84755338223263
county,wk ahead inc case,2022-02-21,48.62356949030726
county,wk ahead inc case,2022-02-28,35.715257678344166
county,wk ahead inc case,2022-03-07,25.494450676957864
county,wk ahead inc case,2022-03-14,20.131040007840554
county,wk ahead inc case,2022-03-21,18.023074161969912
county,wk ahead inc case,2022-03-28,17.955701146254714
county,wk ahead inc case,2022-04-04,19.552975194025272
county,wk ahead inc case,2022-04-11,22.475565552133993
county,wk ahead inc case,2022-04-18,24.328339867221946
county,wk ahead inc case,2022-04-25,30.123946567201493
county,wk ahead inc case,2022-05-02,29.357070970258928
county,wk ahead inc case,2022-05-09,29.75194638311895
county,wk ahead inc case,2022-05-16,33.41365812690332
national,wk ahead cum death,2020-07-05,1604.396005978261
national,wk ahead cum death,2020-07-12,920.8360485869566
national,wk ahead cum death,2020-07-19,1403.4350065760866
national,wk ahead cum death,2020-07-26,920.3099672826085
national,wk ahead cum death,2020-08-03,500.93437836956497
national,wk ahead cum death,2020-08-09,496.9292389673914
national,wk ahead cum death,2020-08-16,761.4492040217394
national,wk ahead cum death,2020-08-23,980.7427682608686
national,wk ahead cum death,2020-08-30,1379.3337789130446
national,wk ahead cum death,2020-09-06,1037.9509227717397
national,wk ahead cum death,2020-09-13,224.64171614130444
national,wk ahead cum death,2020-09-20,787.1220422282599
national,wk ahead cum death,2020-09-27,460.9917992934779
national,wk ahead cum death,2020-10-04,293.3552088586957
national,wk ahead cum death,2020-10-11,373.1998159239127
national,wk ahead cum death,2020-10-18,1092.1436247826084
national,wk ahead cum death,2020-10-25,1369.7906864130441
national,wk ahead cum death,2020-11-01,2966.631473532609
national,wk ahead cum death,2020-11-09,4118.542482173914
national,wk ahead cum death,2020-11-16,5455.109622934781
national,wk ahead cum death,2020-11-23,3839.506035923914
national,wk ahead cum death,2020-11-30,7211.329988641307
national,wk ahead cum death,2020-12-07,2391.002567663045
national,wk ahead cum death,2020-12-14,1981.8276479891294
national,wk ahead cum death,2020-12-21,1272.3632631521743
national,wk ahead cum death,2020-12-28,5296.157348695654
national,wk ahead cum death,2021-01-04,5434.242618478263
national,wk ahead cum death,2021-01-11,1623.9049391847834
national,wk ahead cum death,2021-01-18,1245.535507826087
national,wk ahead cum death,2021-01-25,1718.1692737500005
national,wk ahead cum death,2021-02-01,2232.2143709782617
national,wk ahead cum death,2021-02-08,6280.548286413044
national,wk ahead cum death,2021-02-15,10301.419165543475
national,wk ahead cum death,2021-02-22,1312.6542971195647
national,wk ahead cum death,2021-03-01,3632.4113973369545
national,wk ahead cum death,2021-03-08,4125.5208807065255
national,wk ahead cum death,2021-03-15,2974.83365521739
national,wk ahead cum death,2021-03-22,1579.7882578260856
national,wk ahead cum death,2021-03-29,1598.3071138043495
national,wk ahead cum death,2021-04-05,1323.9093686956485
national,wk ahead cum death,2021-04-12,2104.277036739131
national,wk ahead cum death,2021-04-19,1456.0678859239138
national,wk ahead cum death,2021-04-26,1600.4527491847844
national,wk ahead cum death,2021-05-03,1320.4292396195667
national,wk ahead cum death,2021-05-10,1979.4830738043472
national,wk ahead cum death,2021-05-17,2380.957634728258
national,wk ahead cum death,2021-05-24,2446.7732857065243
national,wk ahead cum death,2021-05-31,3963.3492063586996
national,wk ahead cum death,2021-06-07,2405.615201304346
national,wk ahead cum death,2021-06-14,1941.7127837499993
national,wk ahead cum death,2021-06-21,1570.5640788043484
national,wk ahead cum death,2021-06-28,1922.7818003260877
national,wk ahead cum death,2021-07-05,1299.4174323369557
national,wk ahead cum death,2021-07-12,1121.050363206524
national,wk ahead cum death,2021-07-19,969.6228201630391
national,wk ahead cum death,2021-07-26,1335.8639960326077
national,wk ahead cum death,2021-08-02,1947.7931378804367
national,wk ahead cum death,2021-08-09,2588.9506553260844
national,wk ahead cum death,2021-08-16,3655.822211086959
national,wk ahead cum death,2021-08-23,5703.073712826087
national,wk ahead cum death,2021-08-30,4047.657428260869
national,wk ahead cum death,2021-09-06,3232.2519286413026
national,wk ahead cum death,2021-09-13,1000.1862048369597
national,wk ahead cum death,2021-09-20,789.7260426086978
national,wk ahead cum death,2021-09-27,2169.8408526630406
national,wk ahead cum death,2021-10-04,1999.6188905434806
national,wk ahead cum death,2021-10-11,1266.1902417391286
national,wk ahead cum death,2021-10-18,1621.9050012500013
national,wk ahead cum death,2021-10-25,3397.098918749996
national,wk ahead cum death,2021-11-01,1619.6540994565223
national,wk ahead cum death,2021-11-08,783.3779230434818
national,wk ahead cum death,2021-11-15,909.953961793477
national,wk ahead cum death,2021-11-22,837.1085220652178
national,wk ahead cum death,2021-11-29,1345.5894436956542
national,wk ahead cum death,2021-12-06,1765.6902660869573
national,wk ahead cum death,2021-12-13,914.3233725000007
national,wk ahead cum death,2021-12-20,1856.0786226086957
national,wk ahead cum death,2021-12-27,1331.0183549999995
national,wk ahead cum death,2022-01-03,3114.0912427717376
national,wk ahead cum death,2022-01-10,3185.029847880431
national,wk ahead cum death,2022-01-17,3771.285429184785
national,wk ahead cum death,2022-01-24,2431.201659945653
national,wk ahead cum death,2022-01-31,1335.8805973369556
national,wk ahead cum death,2022-02-14,3186.2211974456513
national,wk ahead cum death,2022-02-21,4699.841560000003
national,wk ahead cum death,2022-02-28,4928.425021086959
national,wk ahead cum death,2022-03-07,3809.2051584239134
national,wk ahead cum death,2022-03-14,3867.1794994565225
national,wk ahead cum death,2022-03-21,3470.538546195652
national,wk ahead cum death,2022-03-28,1083.3267858152165
national,wk ahead cum death,2022-04-04,1855.2680969021726
national,wk ahead cum death,2022-04-11,595.3305865760863
national,wk ahead cum death,2022-04-18,219.51919228260877
national,wk ahead cum death,2022-04-25,241.44206347826096
national,wk ahead cum death,2022-05-02,456.91021594202994
national,wk ahead cum death,2022-05-09,662.5550193478289
national,wk ahead cum death,2022-05-16,171.96106065217526
national,wk ahead inc case,2020-07-05,31720.941822321427
national,wk ahead inc case,2020-07-12,10791.96614107143
national,wk ahead inc case,2020-07-19,18944.27605357143
national,wk ahead inc case,2020-07-26,21302.663669642858
national,wk ahead inc case,2020-08-03,22267.01018392857
national,wk ahead inc case,2020-08-09,13987.500170535717
national,wk ahead inc case,2020-08-16,22226.86424285714
national,wk ahead inc case,2020-08-23,6834.892142857144
national,wk ahead inc case,2020-08-30,6254.8663562500005
national,wk ahead inc case,2020-09-06,6457.664670535714
national,wk ahead inc case,2020-09-13,20735.325061607142
national,wk ahead inc case,2020-09-20,12333.014434821429
national,wk ahead inc case,2020-09-27,16094.116131249999
national,wk ahead inc case,2020-10-04,40659.834075
national,wk ahead inc case,2020-10-11,94639.54145446428
national,wk ahead inc case,2020-10-18,142005.19652946427
national,wk ahead inc case,2020-10-25,183789.1515830357
national,wk ahead inc case,2020-11-01,231711.5411794643
national,wk ahead inc case,2020-11-09,192936.38056785715
national,wk ahead inc case,2020-11-16,85286.80350357143
national,wk ahead inc case,2020-11-23,66969.33229732142
national,wk ahead inc case,2020-11-30,78883.31146339286
national,wk ahead inc case,2020-12-07,36390.07341785714
national,wk ahead inc case,2020-12-14,29694.53153035714
national,wk ahead inc case,2020-12-21,32859.457836607144
national,wk ahead inc case,2020-12-28,57831.26555803571
national,wk ahead inc case,2021-01-04,62014.50025089285
national,wk ahead inc case,2021-01-11,141150.1045107143
national,wk ahead inc case,2021-01-18,153583.73634910714
national,wk ahead inc case,2021-01-25,111918.50391696428
national,wk ahead inc case,2021-02-01,101084.75893392858
national,wk ahead inc case,2021-02-08,113810.51786160714
national,wk ahead inc case,2021-02-15,137489.05073303572
national,wk ahead inc case,2021-02-22,78133.01799196428
national,wk ahead inc case,2021-03-01,20130.947408928572
national,wk ahead inc case,2021-03-08,17375.694623214287
national,wk ahead inc case,2021-03-15,18374.146041071428
national,wk ahead inc case,2021-03-22,19913.54869375
national,wk ahead inc case,2021-03-29,8672.522182142857
national,wk ahead inc case,2021-04-05,11285.445432142857
national,wk ahead inc case,2021-04-12,39279.718366964284
national,wk ahead inc case,2021-04-19,61728.16387142857
national,wk ahead inc case,2021-04-26,52014.94911964286
national,wk ahead inc case,2021-05-03,40945.31187232143
national,wk ahead inc case,2021-05-10,41651.70645892857
national,wk ahead inc case,2021-05-17,46602.93719642857
national,wk ahead inc case,2021-05-24,59945.55569107143
national,wk ahead inc case,2021-05-31,18471.354763392857
national,wk ahead inc case,2021-06-07,3206.882724107143
national,wk ahead inc case,2021-06-14,5197.757322321429
national,wk ahead inc case,2021-06-21,17114.823893750003
national,wk ahead inc case,2021-06-28,44874.737313392856
national,wk ahead inc case,2021-07-05,103340.76552857143
national,wk ahead inc case,2021-07-12,153720.20065714285
national,wk ahead inc case,2021-07-19,186323.3448607143
national,wk ahead inc case,2021-07-26,186749.44424464286
national,wk ahead inc case,2021-08-02,255166.136725
national,wk ahead inc case,2021-08-09,203811.22635267858
national,wk ahead inc case,2021-08-16,117227.15232142858
national,wk ahead inc case,2021-08-23,60060.74703928572
national,wk ahead inc case,2021-08-30,28003.14204017858
national,wk ahead inc case,2021-09-06,78962.84119375
national,wk ahead inc case,2021-09-13,53597.72830982143
national,wk ahead inc case,2021-09-20,88657.91180714285
national,wk ahead inc case,2021-09-27,50418.83684107143
national,wk ahead inc case,2021-10-04,48193.81568303571
national,wk ahead inc case,2021-10-11,25696.108005357142
national,wk ahead inc case,2021-10-18,16779.726056249998
national,wk ahead inc case,2021-10-25,18620.21371071428
national,wk ahead inc case,2021-11-01,16334.626150892858
national,wk ahead inc case,2021-11-08,45326.309923214285
national,wk ahead inc case,2021-11-15,41578.94001428572
national,wk ahead inc case,2021-11-22,64658.88961160715
national,wk ahead inc case,2021-11-29,174852.59065982144
national,wk ahead inc case,2021-12-06,241516.3559107143
national,wk ahead inc case,2021-12-13,724286.6906964285
national,wk ahead inc case,2021-12-20,1252334.6764633928
national,wk ahead inc case,2021-12-27,1700792.4205205357
national,wk ahead inc case,2022-01-03,1637064.5464482142
national,wk ahead inc case,2022-01-10,562788.1491196428
national,wk ahead inc case,2022-01-17,480644.4196142857
national,wk ahead inc case,2022-01-24,702568.2987669642
national,wk ahead inc case,2022-01-31,571522.2560821428
national,wk ahead inc case,2022-02-14,178783.67175982142
national,wk ahead inc case,2022-02-21,100826.84376428572
national,wk ahead inc case,2022-02-28,57026.707364285714
national,wk ahead inc case,2022-03-07,51943.794525
national,wk ahead inc case,2022-03-14,29873.656505357143
national,wk ahead inc case,2022-03-21,15840.496294642857
national,wk ahead inc case,2022-03-28,13571.922439285714
national,wk ahead inc case,2022-04-04,24711.12027589286
national,wk ahead inc case,2022-04-11,48257.24237232142
national,wk ahead inc case,2022-04-18,96166.94451875001
national,wk ahead inc case,2022-04-25,82392.45809553571
national,wk ahead inc case,2022-05-02,80729.79651904762
national,wk ahead inc case,2022-05-09,50801.81261071429
national,wk ahead inc case,2022-05-16,93924.40133571428
national,wk ahead inc death,2020-07-05,748.0209261413044
national,wk ahead inc death,2020-07-12,451.7100516847826
national,wk ahead inc death,2020-07-19,539.3853201086957
national,wk ahead inc death,2020-07-26,365.9248939673913
national,wk ahead inc death,2020-08-03,309.6322693478261
national,wk ahead inc death,2020-08-09,243.4977830978261
national,wk ahead inc death,2020-08-16,346.36283027173914
national,wk ahead inc death,2020-08-23,353.1704192391304
national,wk ahead inc death,2020-08-30,370.6249977717391
national,wk ahead inc death,2020-09-06,249.47369750000001
national,wk ahead inc death,2020-09-13,64.51358135869566
national,wk ahead inc death,2020-09-20,165.51893755434781
national,wk ahead inc death,2020-09-27,105.19117581521739
national,wk ahead inc death,2020-10-04,206.81509983695653
national,wk ahead inc death,2020-10-11,323.7518244021739
national,wk ahead inc death,2020-10-18,753.9307741304348
national,wk ahead inc death,2020-10-25,984.2833953804347
national,wk ahead inc death,2020-11-01,1560.4459424456522
