loc_type,target_type,mean_qs
county,wk ahead inc case,50.105099361538926
national,wk ahead cum death,1862.2765720053894
national,wk ahead inc case,121254.66141168968
national,wk ahead inc death,777.4989574328645
state,wk ahead cum death,78.49795252529
state,wk ahead inc case,2640.1652191339927
state,wk ahead inc death,22.179957694001516
