loc_type,target_type,mean_qs
county,wk ahead inc case,54.53423311607388
national,wk ahead cum death,2080.149934630805
national,wk ahead inc case,134922.08601608447
national,wk ahead inc death,876.0738198101132
state,wk ahead cum death,85.7734131162065
state,wk ahead inc case,2894.3757099035142
state,wk ahead inc death,24.35097496767844
