loc_type,target_type,mean_qs
county,wk ahead inc case,59.3770763484866
national,wk ahead cum death,2194.091358634783
national,wk ahead inc case,150695.53699110204
national,wk ahead inc death,965.2250845664596
state,wk ahead cum death,69.27460476338732
state,wk ahead inc case,3163.0232667698615
state,wk ahead inc death,26.439024318655726
