loc_type,target_type,forecast_date,mean_qs
county,wk ahead inc case,2020-07-05,19.07255322463274
county,wk ahead inc case,2020-07-12,19.663957903154895
county,wk ahead inc case,2020-07-19,18.779714581343523
county,wk ahead inc case,2020-07-26,13.102769329603857
national,wk ahead inc case,2020-07-05,9794.234053571428
national,wk ahead inc case,2020-07-12,25771.37588095238
national,wk ahead inc case,2020-07-19,54713.01707142857
national,wk ahead inc case,2020-07-26,22822.68421428572
national,wk ahead inc death,2020-07-05,1171.783178804348
national,wk ahead inc death,2020-07-12,475.36000652173914
national,wk ahead inc death,2020-07-19,400.543797826087
national,wk ahead inc death,2020-07-26,398.1002043478261
state,wk ahead inc case,2020-07-05,641.3469322385204
state,wk ahead inc case,2020-07-12,753.147862244898
state,wk ahead inc case,2020-07-19,930.621021364796
state,wk ahead inc case,2020-07-26,431.271443877551
state,wk ahead inc death,2020-07-05,28.71105010675466
state,wk ahead inc death,2020-07-12,17.499680460662525
state,wk ahead inc death,2020-07-19,15.39916424689441
state,wk ahead inc death,2020-07-26,13.518707608695653
